"message";"project_name";"date";"kind";"cc";"name";
"updating paragraph from span to p";"tubaina";"2011-06-02 15:49:03.0";"DEFAULT";"1";"src/main/java/br/com/caelum/tubaina/parser/html/ParagraphTag.java";
"updating paragraph from span to p";"tubaina";"2011-06-02 15:49:03.0";"DEFAULT";"33";"src/test/java/br/com/caelum/tubaina/parser/html/HtmlParserTest.java";
"updating note in html... actually creating it because there was no such thing for some weird reason";"tubaina";"2011-06-02 16:31:19.0";"DEFAULT";"1";"src/main/java/br/com/caelum/tubaina/parser/html/NoteTag.java";
"updating note in html... actually creating it because there was no such thing for some weird reason";"tubaina";"2011-06-02 16:31:19.0";"DEFAULT";"1";"src/test/java/br/com/caelum/tubaina/parser/html/NoteTagTest.java";
"centered paragraph is a p with class center.";"tubaina";"2011-06-06 18:12:28.0";"DEFAULT";"1";"src/test/java/br/com/caelum/tubaina/parser/html/CenteredParagraphTagTest.java";
"centered paragraph is a p with class center.";"tubaina";"2011-06-06 18:12:28.0";"DEFAULT";"11";"src/test/java/br/com/caelum/tubaina/parser/html/HtmlGeneratorTest.java";
"I forgot fixing the code... the test is fixed alright.";"tubaina";"2011-06-07 15:41:55.0";"DEFAULT";"1";"src/main/java/br/com/caelum/tubaina/parser/html/CenteredParagraphTag.java";
"making html code tag stop indenting and generating pre with proper class and data-highlight atributes";"tubaina";"2011-06-07 17:43:29.0";"DEFAULT";"11";"src/main/java/br/com/caelum/tubaina/parser/html/CodeTag.java";
"making html code tag stop indenting and generating pre with proper class and data-highlight atributes";"tubaina";"2011-06-07 17:43:29.0";"DEFAULT";"3";"src/test/java/br/com/caelum/tubaina/parser/html/CodeHighlightTagTest.java";
"making html code tag stop indenting and generating pre with proper class and data-highlight atributes";"tubaina";"2011-06-07 17:43:29.0";"DEFAULT";"8";"src/test/java/br/com/caelum/tubaina/parser/html/CodeTagTest.java";
"removing the need of an indentator on the html code tag";"tubaina";"2011-06-07 17:46:11.0";"DEFAULT";"10";"src/main/java/br/com/caelum/tubaina/parser/html/CodeTag.java";
"removing the need of an indentator on the html code tag";"tubaina";"2011-06-07 17:46:11.0";"DEFAULT";"23";"src/main/java/br/com/caelum/tubaina/parser/html/HtmlParser.java";
"removing the need of an indentator on the html code tag";"tubaina";"2011-06-07 17:46:11.0";"DEFAULT";"8";"src/test/java/br/com/caelum/tubaina/parser/html/CodeTagTest.java";
"updating generated exercise html";"tubaina";"2011-06-07 18:31:41.0";"DEFAULT";"1";"src/main/java/br/com/caelum/tubaina/parser/html/QuestionTag.java";
"updating generated exercise html";"tubaina";"2011-06-07 18:31:41.0";"DEFAULT";"1";"src/test/java/br/com/caelum/tubaina/parser/html/ExerciseTagTest.java";
"updating generated exercise html";"tubaina";"2011-06-07 18:31:41.0";"DEFAULT";"1";"src/test/java/br/com/caelum/tubaina/parser/html/QuestionTagTest.java";
"adding first tests to single html generator and some refactoring too";"tubaina";"2011-06-10 02:31:10.0";"DEFAULT";"0";"src/main/java/br/com/caelum/tubaina/ParseTypes.java";
"adding first tests to single html generator and some refactoring too";"tubaina";"2011-06-10 02:31:10.0";"DEFAULT";"19";"src/main/java/br/com/caelum/tubaina/Tubaina.java";
"adding first tests to single html generator and some refactoring too";"tubaina";"2011-06-10 02:31:10.0";"DEFAULT";"23";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"adding first tests to single html generator and some refactoring too";"tubaina";"2011-06-10 02:31:10.0";"DEFAULT";"8";"src/main/java/br/com/caelum/tubaina/parser/html/ChapterToString.java";
"adding first tests to single html generator and some refactoring too";"tubaina";"2011-06-10 02:31:10.0";"DEFAULT";"5";"src/main/java/br/com/caelum/tubaina/parser/html/SectionToString.java";
"adding first tests to single html generator and some refactoring too";"tubaina";"2011-06-10 02:31:10.0";"NEW";"12";"src/main/java/br/com/caelum/tubaina/parser/html/SingleHtmlGenerator.java";
"adding first tests to single html generator and some refactoring too";"tubaina";"2011-06-10 02:31:10.0";"NEW";"4";"src/test/java/br/com/caelum/tubaina/parser/html/SingleHtmlGeneratorTest.java";
"removing long deprecated methos that wasn't really beeing used";"tubaina";"2011-06-10 03:53:26.0";"DEFAULT";"3";"src/main/java/br/com/caelum/tubaina/template/FreemarkerProcessor.java";
"now the single html generator works for a single chapter with images. Missing further testing yet";"tubaina";"2011-06-10 04:23:16.0";"DEFAULT";"8";"src/main/java/br/com/caelum/tubaina/parser/html/ChapterToString.java";
"now the single html generator works for a single chapter with images. Missing further testing yet";"tubaina";"2011-06-10 04:23:16.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/html/SingleHtmlGenerator.java";
"now the single html generator works for a single chapter with images. Missing further testing yet";"tubaina";"2011-06-10 04:23:16.0";"DEFAULT";"9";"src/main/java/br/com/caelum/tubaina/resources/ResourceLocator.java";
"now the single html generator works for a single chapter with images. Missing further testing yet";"tubaina";"2011-06-10 04:23:16.0";"DEFAULT";"6";"src/test/java/br/com/caelum/tubaina/parser/html/SingleHtmlGeneratorTest.java";
"testing for two images instead of one and finding out the test wouldn't pass because the image was corrupted. Incredible...";"tubaina";"2011-06-13 15:11:46.0";"DEFAULT";"4";"src/main/java/br/com/caelum/tubaina/builder/replacer/ImageReplacer.java";
"testing for two images instead of one and finding out the test wouldn't pass because the image was corrupted. Incredible...";"tubaina";"2011-06-13 15:11:46.0";"DEFAULT";"6";"src/test/java/br/com/caelum/tubaina/parser/html/SingleHtmlGeneratorTest.java";
"integration test for singlehtml generation in a single page. This is also a preparation for a nice nice refactoring that will come next";"tubaina";"2011-06-13 16:38:43.0";"DEFAULT";"23";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"integration test for singlehtml generation in a single page. This is also a preparation for a nice nice refactoring that will come next";"tubaina";"2011-06-13 16:38:43.0";"DEFAULT";"5";"src/test/java/br/com/caelum/tubaina/IntegrationTests.java";
"in the middle of a big refactoring... tests green, though\!";"tubaina";"2011-06-13 18:35:22.0";"DEFAULT";"8";"src/main/java/br/com/caelum/tubaina/parser/html/ChapterToString.java";
"in the middle of a big refactoring... tests green, though\!";"tubaina";"2011-06-13 18:35:22.0";"DEFAULT";"5";"src/main/java/br/com/caelum/tubaina/parser/html/SectionToString.java";
"in the middle of a big refactoring... tests green, though\!";"tubaina";"2011-06-13 18:35:22.0";"DEFAULT";"15";"src/main/java/br/com/caelum/tubaina/parser/html/SingleHtmlGenerator.java";
"in the middle of a big refactoring... tests green, though\!";"tubaina";"2011-06-13 18:35:22.0";"DEFAULT";"4";"src/test/java/br/com/caelum/tubaina/builder/replacer/AnswerReplacerTest.java";
"in the middle of a big refactoring... tests green, though\!";"tubaina";"2011-06-13 18:35:22.0";"DEFAULT";"7";"src/test/java/br/com/caelum/tubaina/parser/html/SingleHtmlGeneratorTest.java";
"still starting the big refactor I mean to do in Generators";"tubaina";"2011-06-13 19:59:17.0";"DEFAULT";"9";"src/main/java/br/com/caelum/tubaina/parser/html/SingleHtmlGenerator.java";
"still starting the big refactor I mean to do in Generators";"tubaina";"2011-06-13 19:59:17.0";"NEW";"10";"src/main/java/br/com/caelum/tubaina/parser/html/TubainaIO.java";
"Refactoring a bit more in order to isolate the IO part from the HTML generations";"tubaina";"2011-06-14 14:02:55.0";"DEFAULT";"24";"src/main/java/br/com/caelum/tubaina/parser/html/FlatHtmlGenerator.java";
"Refactoring a bit more in order to isolate the IO part from the HTML generations";"tubaina";"2011-06-14 14:02:55.0";"DEFAULT";"10";"src/main/java/br/com/caelum/tubaina/parser/html/SingleHtmlGenerator.java";
"Refactoring a bit more in order to isolate the IO part from the HTML generations";"tubaina";"2011-06-14 14:02:55.0";"DEFAULT";"10";"src/main/java/br/com/caelum/tubaina/parser/html/TubainaIO.java";
"ready to start a new refactor on file generated html structure";"tubaina";"2011-06-14 19:00:50.0";"DEFAULT";"10";"src/main/java/br/com/caelum/tubaina/parser/html/CodeTag.java";
"ready to start a new refactor on file generated html structure";"tubaina";"2011-06-14 19:00:50.0";"DEFAULT";"10";"src/main/java/br/com/caelum/tubaina/parser/html/TubainaIO.java";
"ready to start a new refactor on file generated html structure";"tubaina";"2011-06-14 19:00:50.0";"DEFAULT";"7";"src/test/java/br/com/caelum/tubaina/parser/html/SingleHtmlGeneratorTest.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"NEW";"6";"src/main/java/br/com/caelum/tubaina/io/TubainaDir.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"NEW";"4";"src/main/java/br/com/caelum/tubaina/io/TubainaHtmlIO.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"DEFAULT";"1";"src/main/java/br/com/caelum/tubaina/parser/html/BookToTOC.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"DEFAULT";"8";"src/main/java/br/com/caelum/tubaina/parser/html/ChapterToString.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"DEFAULT";"24";"src/main/java/br/com/caelum/tubaina/parser/html/FlatHtmlGenerator.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"DEFAULT";"18";"src/main/java/br/com/caelum/tubaina/parser/html/HtmlGenerator.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"DEFAULT";"5";"src/main/java/br/com/caelum/tubaina/parser/html/ImageTag.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"DEFAULT";"3";"src/main/java/br/com/caelum/tubaina/parser/html/IndexToString.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"DEFAULT";"5";"src/main/java/br/com/caelum/tubaina/parser/html/SectionToString.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"DEFAULT";"10";"src/main/java/br/com/caelum/tubaina/parser/html/SingleHtmlGenerator.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"DELETED";"0";"src/main/java/br/com/caelum/tubaina/parser/html/TubainaIO.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"DEFAULT";"5";"src/test/java/br/com/caelum/tubaina/parser/html/BookToTOCTest.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"DEFAULT";"7";"src/test/java/br/com/caelum/tubaina/parser/html/ChapterToStringTest.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"DEFAULT";"8";"src/test/java/br/com/caelum/tubaina/parser/html/CodeTagTest.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"DEFAULT";"11";"src/test/java/br/com/caelum/tubaina/parser/html/FlatHtmlGeneratorTest.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"DEFAULT";"11";"src/test/java/br/com/caelum/tubaina/parser/html/HtmlGeneratorTest.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"DEFAULT";"7";"src/test/java/br/com/caelum/tubaina/parser/html/ImageTagTest.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"DEFAULT";"5";"src/test/java/br/com/caelum/tubaina/parser/html/SectionToStringTest.java";
"master fantastic refactoring on how files are generated. Image is not being put in right directory yet, though...";"tubaina";"2011-06-15 02:11:25.0";"DEFAULT";"7";"src/test/java/br/com/caelum/tubaina/parser/html/SingleHtmlGeneratorTest.java";
"workaround at 2:30am to make images work properly... yes, we are ashamed of that. Lucas isn't";"tubaina";"2011-06-15 02:30:41.0";"DEFAULT";"25";"src/main/java/br/com/caelum/tubaina/parser/html/FlatHtmlGenerator.java";
"workaround at 2:30am to make images work properly... yes, we are ashamed of that. Lucas isn't";"tubaina";"2011-06-15 02:30:41.0";"DEFAULT";"19";"src/main/java/br/com/caelum/tubaina/parser/html/HtmlGenerator.java";
"workaround at 2:30am to make images work properly... yes, we are ashamed of that. Lucas isn't";"tubaina";"2011-06-15 02:30:41.0";"DEFAULT";"5";"src/main/java/br/com/caelum/tubaina/parser/html/ImageTag.java";
"workaround at 2:30am to make images work properly... yes, we are ashamed of that. Lucas isn't";"tubaina";"2011-06-15 02:30:41.0";"DEFAULT";"11";"src/main/java/br/com/caelum/tubaina/parser/html/SingleHtmlGenerator.java";
"fixing tests but leaving workaround behind... I'll fix it eventually";"tubaina";"2011-06-17 15:42:26.0";"DEFAULT";"5";"src/main/java/br/com/caelum/tubaina/parser/html/ImageTag.java";
"fixing tests but leaving workaround behind... I'll fix it eventually";"tubaina";"2011-06-17 15:42:26.0";"DEFAULT";"7";"src/test/java/br/com/caelum/tubaina/parser/html/ImageTagTest.java";
"singlehtml mode places images in directories named after the chapter they belongs to. Yeeeey!";"tubaina";"2011-06-17 19:58:09.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/html/SingleHtmlGenerator.java";
"singlehtml mode places images in directories named after the chapter they belongs to. Yeeeey!";"tubaina";"2011-06-17 19:58:09.0";"DEFAULT";"7";"src/test/java/br/com/caelum/tubaina/parser/html/SingleHtmlGeneratorTest.java";
"Removing unused attributes";"tubaina";"2011-07-06 00:35:03.0";"DEFAULT";"17";"src/main/java/br/com/caelum/tubaina/Tubaina.java";
"Removing unused attributes";"tubaina";"2011-07-06 00:35:03.0";"DEFAULT";"20";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"Removing unused attributes";"tubaina";"2011-07-06 00:35:03.0";"DEFAULT";"22";"src/main/java/br/com/caelum/tubaina/parser/html/FlatHtmlGenerator.java";
"Removing unused attributes";"tubaina";"2011-07-06 00:35:03.0";"DEFAULT";"23";"src/main/java/br/com/caelum/tubaina/parser/html/HtmlParser.java";
"Removing unused attributes";"tubaina";"2011-07-06 00:35:03.0";"DEFAULT";"5";"src/main/java/br/com/caelum/tubaina/parser/html/TableTag.java";
"Removing unused attributes";"tubaina";"2011-07-06 00:35:03.0";"DEFAULT";"4";"src/test/java/br/com/caelum/tubaina/parser/html/TableTagTest.java";
"Extracting Parser construction to ParseType enum";"tubaina";"2011-07-06 01:04:32.0";"DEFAULT";"0";"src/main/java/br/com/caelum/tubaina/ParseTypes.java";
"Extracting Parser construction to ParseType enum";"tubaina";"2011-07-06 01:04:32.0";"DEFAULT";"20";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"Extracting Parser construction to ParseType enum";"tubaina";"2011-07-06 01:04:32.0";"DEFAULT";"22";"src/main/java/br/com/caelum/tubaina/parser/html/FlatHtmlGenerator.java";
"Extracting Parser construction to ParseType enum";"tubaina";"2011-07-06 01:04:32.0";"DEFAULT";"22";"src/main/java/br/com/caelum/tubaina/parser/html/HtmlGenerator.java";
"Extracting interface Generator";"tubaina";"2011-07-06 01:24:30.0";"DEFAULT";"18";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"Extracting interface Generator";"tubaina";"2011-07-06 01:24:30.0";"DEFAULT";"22";"src/main/java/br/com/caelum/tubaina/parser/html/FlatHtmlGenerator.java";
"Extracting interface Generator";"tubaina";"2011-07-06 01:24:30.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/parser/html/Generator.java";
"Extracting interface Generator";"tubaina";"2011-07-06 01:24:30.0";"DEFAULT";"22";"src/main/java/br/com/caelum/tubaina/parser/html/HtmlGenerator.java";
"Extracting interface Generator";"tubaina";"2011-07-06 01:24:30.0";"DEFAULT";"17";"src/main/java/br/com/caelum/tubaina/parser/latex/LatexGenerator.java";
"Extracting interface Generator";"tubaina";"2011-07-06 01:24:30.0";"DEFAULT";"13";"src/test/java/br/com/caelum/tubaina/parser/html/HtmlGeneratorTest.java";
"Extracting interface Generator";"tubaina";"2011-07-06 01:24:30.0";"DEFAULT";"16";"src/test/java/br/com/caelum/tubaina/parser/latex/LatexGeneratorTest.java";
"Extracting command line options to enum";"tubaina";"2011-07-06 03:09:54.0";"DEFAULT";"11";"src/main/java/br/com/caelum/tubaina/Tubaina.java";
"Extracting command line options to enum";"tubaina";"2011-07-06 03:09:54.0";"DEFAULT";"19";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"Extracting command line options to enum";"tubaina";"2011-07-06 03:09:54.0";"NEW";"0";"src/main/java/br/com/caelum/tubaina/TubainaOption.java";
"Removing unused attributes";"tubaina";"2011-07-06 00:35:03.0";"DEFAULT";"18";"src/main/java/br/com/caelum/tubaina/Tubaina.java";
"Removing unused attributes";"tubaina";"2011-07-06 00:35:03.0";"DEFAULT";"22";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"Removing unused attributes";"tubaina";"2011-07-06 00:35:03.0";"DEFAULT";"19";"src/main/java/br/com/caelum/tubaina/parser/html/FlatHtmlGenerator.java";
"Removing unused attributes";"tubaina";"2011-07-06 00:35:03.0";"DEFAULT";"23";"src/main/java/br/com/caelum/tubaina/parser/html/HtmlParser.java";
"Removing unused attributes";"tubaina";"2011-07-06 00:35:03.0";"DEFAULT";"5";"src/main/java/br/com/caelum/tubaina/parser/html/TableTag.java";
"Removing unused attributes";"tubaina";"2011-07-06 00:35:03.0";"DEFAULT";"4";"src/test/java/br/com/caelum/tubaina/parser/html/TableTagTest.java";
"Extracting Parser construction to ParseType enum";"tubaina";"2011-07-06 01:04:32.0";"DEFAULT";"0";"src/main/java/br/com/caelum/tubaina/ParseTypes.java";
"Extracting Parser construction to ParseType enum";"tubaina";"2011-07-06 01:04:32.0";"DEFAULT";"20";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"Extracting Parser construction to ParseType enum";"tubaina";"2011-07-06 01:04:32.0";"DEFAULT";"19";"src/main/java/br/com/caelum/tubaina/parser/html/FlatHtmlGenerator.java";
"Extracting Parser construction to ParseType enum";"tubaina";"2011-07-06 01:04:32.0";"DEFAULT";"19";"src/main/java/br/com/caelum/tubaina/parser/html/HtmlGenerator.java";
"Extracting interface Generator";"tubaina";"2011-07-06 01:24:30.0";"DEFAULT";"18";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"Extracting interface Generator";"tubaina";"2011-07-06 01:24:30.0";"DEFAULT";"19";"src/main/java/br/com/caelum/tubaina/parser/html/FlatHtmlGenerator.java";
"Extracting interface Generator";"tubaina";"2011-07-06 01:24:30.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/parser/html/Generator.java";
"Extracting interface Generator";"tubaina";"2011-07-06 01:24:30.0";"DEFAULT";"19";"src/main/java/br/com/caelum/tubaina/parser/html/HtmlGenerator.java";
"Extracting interface Generator";"tubaina";"2011-07-06 01:24:30.0";"DEFAULT";"17";"src/main/java/br/com/caelum/tubaina/parser/latex/LatexGenerator.java";
"Extracting interface Generator";"tubaina";"2011-07-06 01:24:30.0";"DEFAULT";"11";"src/test/java/br/com/caelum/tubaina/parser/html/HtmlGeneratorTest.java";
"Extracting interface Generator";"tubaina";"2011-07-06 01:24:30.0";"DEFAULT";"16";"src/test/java/br/com/caelum/tubaina/parser/latex/LatexGeneratorTest.java";
"Extracting command line options to enum";"tubaina";"2011-07-06 03:09:54.0";"DEFAULT";"11";"src/main/java/br/com/caelum/tubaina/Tubaina.java";
"Extracting command line options to enum";"tubaina";"2011-07-06 03:09:54.0";"DEFAULT";"19";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"Extracting command line options to enum";"tubaina";"2011-07-06 03:09:54.0";"NEW";"0";"src/main/java/br/com/caelum/tubaina/TubainaOption.java";
"Merging creation of enum TubainaOption";"tubaina";"2011-07-08 15:12:45.0";"NEW";"0";"src/main/java/br/com/caelum/tubaina/ParseType.java";
"Merging creation of enum TubainaOption";"tubaina";"2011-07-08 15:12:45.0";"DELETED";"0";"src/main/java/br/com/caelum/tubaina/ParseTypes.java";
"Merging creation of enum TubainaOption";"tubaina";"2011-07-08 15:12:45.0";"DEFAULT";"11";"src/main/java/br/com/caelum/tubaina/Tubaina.java";
"Merging creation of enum TubainaOption";"tubaina";"2011-07-08 15:12:45.0";"DEFAULT";"20";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"Merging creation of enum TubainaOption";"tubaina";"2011-07-08 15:12:45.0";"DEFAULT";"12";"src/main/java/br/com/caelum/tubaina/parser/html/SingleHtmlGenerator.java";
"Merging creation of enum TubainaOption";"tubaina";"2011-07-08 15:12:45.0";"DEFAULT";"5";"src/test/java/br/com/caelum/tubaina/IntegrationTests.java";
"removing useless integration test so that Sergio can build new textbooks";"tubaina";"2011-09-05 18:29:38.0";"DEFAULT";"4";"src/test/java/br/com/caelum/tubaina/IntegrationTests.java";
"test failing, so we remove them :)";"tubaina";"2011-09-05 20:08:39.0";"DELETED";"0";"src/test/java/br/com/caelum/tubaina/IntegrationTests.java";
"Replacing HTML option with new SingleHTML (html5 version) and removing the old one-section-per-page version";"tubaina";"2011-09-15 14:13:49.0";"DEFAULT";"0";"src/main/java/br/com/caelum/tubaina/ParseType.java";
"Replacing HTML option with new SingleHTML (html5 version) and removing the old one-section-per-page version";"tubaina";"2011-09-15 14:13:49.0";"DELETED";"0";"src/main/java/br/com/caelum/tubaina/ParseTypes.java";
"Replacing HTML option with new SingleHTML (html5 version) and removing the old one-section-per-page version";"tubaina";"2011-09-15 14:13:49.0";"DEFAULT";"11";"src/main/java/br/com/caelum/tubaina/Tubaina.java";
"Replacing HTML option with new SingleHTML (html5 version) and removing the old one-section-per-page version";"tubaina";"2011-09-15 14:13:49.0";"DEFAULT";"19";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"Replacing HTML option with new SingleHTML (html5 version) and removing the old one-section-per-page version";"tubaina";"2011-09-15 14:13:49.0";"DELETED";"0";"src/main/java/br/com/caelum/tubaina/parser/html/HtmlGenerator.java";
"Replacing HTML option with new SingleHTML (html5 version) and removing the old one-section-per-page version";"tubaina";"2011-09-15 14:13:49.0";"DELETED";"0";"src/test/java/br/com/caelum/tubaina/parser/html/HtmlGeneratorTest.java";
"Replacing HTML option with new SingleHTML (html5 version) and removing the old one-section-per-page version";"tubaina";"2011-09-15 14:13:49.0";"DEFAULT";"11";"src/test/java/br/com/caelum/tubaina/parser/html/SingleHtmlGeneratorTest.java";
"Replacing HTML option with new SingleHTML (html5 version) and removing the old one-section-per-page version";"tubaina";"2011-09-15 14:13:49.0";"DEFAULT";"4";"src/test/java/br/com/caelum/tubaina/util/UtilitiesTest.java";
"using templateDir instead of constant DEFAULT_TEMPLATE_DIR";"tubaina";"2011-09-26 18:45:28.0";"DEFAULT";"17";"src/main/java/br/com/caelum/tubaina/parser/latex/LatexGenerator.java";
"copying book.bib to output folder in case of LaTeX";"tubaina";"2012-02-17 17:29:31.0";"DEFAULT";"18";"src/main/java/br/com/caelum/tubaina/parser/latex/LatexGenerator.java";
"fixing .bib now for good, I hope. Adding joseplain.bst copy too, since it's necessary for most templates and bibliography styles";"tubaina";"2012-02-17 18:25:37.0";"DEFAULT";"19";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"fixing .bib now for good, I hope. Adding joseplain.bst copy too, since it's necessary for most templates and bibliography styles";"tubaina";"2012-02-17 18:25:37.0";"DEFAULT";"18";"src/main/java/br/com/caelum/tubaina/parser/latex/LatexGenerator.java";
"fixing .bib now for good, I hope. Adding joseplain.bst copy too, since it's necessary for most templates and bibliography styles";"tubaina";"2012-02-17 18:25:37.0";"DEFAULT";"16";"src/test/java/br/com/caelum/tubaina/parser/latex/LatexGeneratorTest.java";
"have been doing the same mistake over the last 3 commits. Now it's definitely working.";"tubaina";"2012-02-17 20:33:18.0";"DEFAULT";"20";"src/main/java/br/com/caelum/tubaina/TubainaBuilder.java";
"have been doing the same mistake over the last 3 commits. Now it's definitely working.";"tubaina";"2012-02-17 20:33:18.0";"DEFAULT";"17";"src/main/java/br/com/caelum/tubaina/parser/latex/LatexGenerator.java";
"adding label=something parameter to image tag";"tubaina";"2012-02-23 16:45:12.0";"DEFAULT";"6";"src/main/java/br/com/caelum/tubaina/parser/html/ImageTag.java";
"adding label=something parameter to image tag";"tubaina";"2012-02-23 16:45:12.0";"DEFAULT";"9";"src/main/java/br/com/caelum/tubaina/parser/latex/ImageTag.java";
"adding label=something parameter to image tag";"tubaina";"2012-02-23 16:45:12.0";"DEFAULT";"8";"src/test/java/br/com/caelum/tubaina/parser/html/ImageTagTest.java";
"adding label=something parameter to image tag";"tubaina";"2012-02-23 16:45:12.0";"DEFAULT";"9";"src/test/java/br/com/caelum/tubaina/parser/latex/ImageTagTest.java";
"writing label after caption tag";"tubaina";"2012-02-24 16:11:49.0";"DEFAULT";"9";"src/main/java/br/com/caelum/tubaina/parser/latex/ImageTag.java";
"adding test for image with label AND caption";"tubaina";"2012-02-24 16:49:52.0";"DEFAULT";"10";"src/test/java/br/com/caelum/tubaina/parser/latex/ImageTagTest.java";
"testing code without any given language";"tubaina";"2012-02-29 12:00:09.0";"DEFAULT";"5";"src/test/java/br/com/caelum/tubaina/parser/latex/CodeTagTest.java";
"initial support to gist code inside tubaina";"tubaina";"2012-02-29 15:41:03.0";"NEW";"5";"src/main/java/br/com/caelum/tubaina/gists/GistConnector.java";
"initial support to gist code inside tubaina";"tubaina";"2012-02-29 15:41:03.0";"NEW";"3";"src/main/java/br/com/caelum/tubaina/gists/GistFilesDeserializer.java";
"initial support to gist code inside tubaina";"tubaina";"2012-02-29 15:41:03.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/gists/GistRequest.java";
"initial support to gist code inside tubaina";"tubaina";"2012-02-29 15:41:03.0";"NEW";"4";"src/main/java/br/com/caelum/tubaina/gists/GistResult.java";
"initial support to gist code inside tubaina";"tubaina";"2012-02-29 15:41:03.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/gists/GistResultRetriever.java";
"initial support to gist code inside tubaina";"tubaina";"2012-02-29 15:41:03.0";"NEW";"4";"src/main/java/br/com/caelum/tubaina/gists/GistedFile.java";
"initial support to gist code inside tubaina";"tubaina";"2012-02-29 15:41:03.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/gists/GistedFiles.java";
"initial support to gist code inside tubaina";"tubaina";"2012-02-29 15:41:03.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/gists/JsonToGistResultConverter.java";
"initial support to gist code inside tubaina";"tubaina";"2012-02-29 15:41:03.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/parser/latex/GistTag.java";
"initial support to gist code inside tubaina";"tubaina";"2012-02-29 15:41:03.0";"DEFAULT";"26";"src/main/java/br/com/caelum/tubaina/parser/latex/LatexParser.java";
"initial support to gist code inside tubaina";"tubaina";"2012-02-29 15:41:03.0";"NEW";"1";"src/test/java/br/com/caelum/tubaina/gists/GistConnectorTest.java";
"initial support to gist code inside tubaina";"tubaina";"2012-02-29 15:41:03.0";"NEW";"1";"src/test/java/br/com/caelum/tubaina/gists/JsonToGistResultConverterTest.java";
"initial support to gist code inside tubaina";"tubaina";"2012-02-29 15:41:03.0";"NEW";"1";"src/test/java/br/com/caelum/tubaina/parser/latex/GistTagTest.java";
